greutatea_curenta,varsta_animalului,orele_de_activitate,grame_hrana_necesare
0.4210738550974387,1.3429927942963058,1.6309809789667673,298.0
-0.4279990849526508,-1.1659416250229406,0.5235707693138076,288.0
0.3290057049715255,1.3732209198302732,0.6087561700563431,248.0
1.1617109738881197,-1.1357134994889737,-1.4782861481357727,269.0
0.25535118487079494,-0.8938884952172391,0.6939415707988785,305.0
2.035335420638453,0.10363964740366607,0.9494977730264844,391.0
1.1617109738881197,-0.8334322441493054,1.5457955782242319,374.0
-0.7880878498895563,1.4336771708982066,-0.24309783736901036,201.0
-0.055634566665623414,0.9500271623547374,0.864312372283949,254.0
-1.379369969587089,-1.2868541271588079,0.7791269715414139,267.0
-1.2791179838944275,1.6452740496359741,-1.4782861481357727,130.0
-1.4959896264132457,0.043183396335732635,1.1198685745115553,229.0
0.6093020731326396,-0.9241166207512058,1.503202877852964,328.0
1.1535271383213719,-0.6218353654115376,0.7791269715414139,318.0
1.2251356995304152,1.1918521666264716,-1.5208788485070406,209.0
1.6670628201347995,1.222080292160439,0.26801456708620175,292.0
0.484498580739735,0.9500271623547374,-0.03013433551267201,248.0
0.22875371927886462,-1.1357134994889737,-1.307915346650702,208.0
-0.8699262055570349,1.524361547500107,1.0346831737690199,262.0
1.1453433027546243,0.8895709112868034,0.09764376560113093,276.0
-0.13338100454972818,0.3152365261414339,-0.7542102418242225,226.0
-0.8515125755318522,-0.9845728718191396,-0.3708759384828133,224.0
-0.2459087435925113,1.705730300703908,0.48097806894254014,247.0
-0.4157233316025293,-0.742747867547405,-0.6264321407104194,222.0
0.3208218694047778,-1.4682228803626087,2.0143152823081767,381.0
0.5110960463316654,-1.407766629294675,-0.9245810433092931,252.0
-0.09041586782430178,-0.7125197420134382,0.3531999678287372,292.0
-1.5082653797633676,-1.226397876090874,0.14023646597239883,212.0
1.8900723393286782,0.9500271623547374,-0.49865403959661647,264.0
0.7566111133341008,1.2825365432283724,0.9920904733977522,296.0
0.8302656334348314,0.4059209027433343,0.05505106522986341,292.0
-0.7123873708971388,-1.0752572484210399,-0.6264321407104194,249.0
0.7791166611426573,1.0104834134226708,-1.5208788485070406,216.0
1.204676110613546,1.222080292160439,-0.49865403959661647,253.0
-1.2300149704939405,0.6175177814811025,0.05505106522986341,189.0
-1.1195331903428445,0.012955270801765647,0.7791269715414139,254.0
0.1571451580698206,1.0104834134226708,0.14023646597239883,256.0
0.6461293331830049,-1.6193635080324427,0.6087561700563431,500.0
-0.7983176443479912,1.524361547500107,-1.35050804702197,137.0
-0.21931127800058062,-1.6798197591003765,-0.8393956425667577,337.0
-0.4545965505445815,0.3756927772093676,-1.5208788485070406,177.0
1.3581230274900682,-0.01727285473220107,0.9494977730264844,366.0
-0.931304972307644,-0.1684134824020352,-0.7968029421954901,195.0
1.0675968648705192,-1.3170822526927746,0.3531999678287372,324.0
0.03643358346028979,-1.4682228803626087,-1.5208788485070406,215.0
0.19806433590355974,-1.0148009973531065,0.6939415707988785,285.0
0.49882029298154384,0.5570615304131684,0.14023646597239883,242.0
-0.2765981269678155,-0.7729759930813717,-0.5838394403391517,219.0
-1.6187471599144636,-0.5916072398775709,-0.413468638854081,180.0
-1.485759831954811,0.9802552878887041,1.1198685745115553,237.0
0.4763147451729866,-1.407766629294675,1.2476466756253581,341.0
-0.12315121009129322,0.7988865346849032,0.864312372283949,255.0
-0.5773540840457992,1.6755021751699413,0.48097806894254014,205.0
-0.5773540840457992,0.5872896559471351,0.01245836485859551,179.0
-0.23567894913407636,0.10363964740366607,-0.3708759384828133,222.0
-0.49960764616169445,-1.3473103782267415,-1.5208788485070406,197.0
-0.14156484011647585,-0.742747867547405,-0.15791243662647494,252.0
-1.874492021375334,1.3732209198302732,-0.20050513699774267,148.0
-0.08836990893261486,-0.9543447462851727,-0.6690248410816871,240.0
-1.144084697043088,1.1918521666264716,-0.6264321407104194,159.0
-0.687835864196895,-0.2893259845379026,1.1198685745115553,315.0
1.3519851508150071,-1.0752572484210399,-0.49865403959661647,290.0
-0.8801560000154699,0.9802552878887041,1.3328320763678936,236.0
-0.753306548730878,0.8593427857528367,-0.7116175414529549,185.0
0.2492133081957338,-1.0450291228870732,-0.9245810433092931,240.0
-1.2095553815770708,-1.6495916335664098,1.1624612748828227,375.0
-0.5139293584035033,0.22455214953953348,0.3106072674574693,235.0
0.200110294795247,0.012955270801765647,1.503202877852964,348.0
0.9837125503113536,-0.1684134824020352,0.6087561700563431,320.0
-0.8330989455066696,1.1011677900245715,1.2476466756253581,233.0
1.7693607647191476,-0.380010361139803,0.14023646597239883,334.0
1.0553211115203975,1.222080292160439,-0.45606133922534875,214.0
-0.35434456485192023,0.6175177814811025,-1.1801372455368992,175.0
0.2942244038128475,-0.4102384866737698,-0.6264321407104194,259.0
1.3438013152482595,1.4034490453642399,-1.5208788485070406,207.0
0.3290057049715255,1.1918521666264716,-1.5208788485070406,175.0
0.9223337835607446,0.7384302836169693,0.8217196719126815,298.0
-0.06995627890743221,1.222080292160439,0.5235707693138076,243.0
-1.3855078462621495,-1.7402760101683101,0.22542186671493386,339.0
1.2578710417974066,1.4639052964321733,-1.2227299459081669,222.0
-0.8208231921565478,-1.589135382498476,0.26801456708620175,256.0
1.4645128898577904,1.49413342196614,-1.5208788485070406,228.0
0.2717188560042903,-0.4102384866737698,1.1624612748828227,313.0
0.5683828952989005,-1.6495916335664098,-0.413468638854081,420.0
0.17555878809500325,1.222080292160439,0.736534271170146,296.0
-1.8294809257582205,1.1011677900245715,-1.0949518447943638,122.0
-0.7308010009223215,-1.0450291228870732,-0.45606133922534875,214.0
1.137159467187876,1.3732209198302732,-1.0523591444230962,249.0
1.5033861087998428,1.2825365432283724,0.6939415707988785,326.0
-0.46073442721964225,1.1011677900245715,0.6087561700563431,235.0
0.6686348809915614,1.161624041092505,-0.6690248410816871,225.0
-1.3936916818288976,1.4639052964321733,-0.5838394403391517,150.0
0.046663377918724755,-0.1986416079360022,0.9920904733977522,292.0
0.6563591276414399,-0.7729759930813717,-1.2227299459081669,238.0
-0.07609415558249334,0.7384302836169693,1.9717225819369082,299.0
-0.25818449694263285,0.7988865346849032,-0.03013433551267201,206.0
0.4353955673392475,0.19432402400556675,-0.9245810433092931,241.0
1.57908658779226,-0.07772910580013477,0.9920904733977522,361.0
0.49472837519816926,-1.1357134994889737,-1.2227299459081669,244.0
-0.9415347667660786,1.1011677900245715,-0.8819883429380254,181.0
0.9734827558529187,1.161624041092505,-1.5208788485070406,208.0
1.407226040890555,0.16409589847159978,-0.03013433551267201,315.0
-0.25000066137588517,1.4034490453642399,-0.49865403959661647,184.0
1.0021261803365362,-1.437994754828642,0.9069050726552168,342.0
0.21647796592874236,1.6150459241020074,-0.3282832381115458,211.0
-0.7676282609726868,0.46637715381126804,0.05505106522986341,226.0
-1.142038738151401,0.012955270801765647,-0.8393956425667577,189.0
1.5361214510668335,-0.44046661220773675,0.3106072674574693,333.0
-0.7880878498895563,-0.6218353654115376,1.1624612748828227,291.0
0.9837125503113536,-1.1357134994889737,-0.5838394403391517,276.0
1.2189978228553549,0.2547802750735002,-1.5208788485070406,236.0
-0.035174977748753854,1.5848177985680407,2.0143152823081767,316.0
-0.4300450438443377,-0.9241166207512058,-0.9245810433092931,198.0
-0.02085326550694505,-1.4682228803626087,1.75875908008057,366.0
-0.34002285261011145,0.19432402400556675,0.5661634696850756,285.0
0.316729951621404,-0.5311509888096372,0.6939415707988785,320.0
0.758657072225788,0.6477459070150692,1.8439444808231058,335.0
0.4026602250722561,1.1011677900245715,-0.9671737436805609,219.0
-1.0642923002672966,-0.5311509888096372,-0.7542102418242225,204.0
1.8368774081448176,1.1918521666264716,-1.0097664440518284,239.0
0.3228678282964644,-0.742747867547405,0.5235707693138076,287.0
0.36787892391357807,-0.380010361139803,0.3957926682000047,290.0
0.4026602250722561,-0.01727285473220107,-1.4782861481357727,222.0
-0.39321778379397243,0.9802552878887041,0.6087561700563431,243.0
-0.8290070277232958,-1.7100478846343434,1.6309809789667673,472.0
1.5402133688502082,-0.742747867547405,-0.3708759384828133,316.0
-1.2811639427861146,0.16409589847159978,0.18282916634366636,191.0
-0.7799040143228086,-1.2566260016248412,0.3106072674574693,250.0
-0.3584364826352941,0.7384302836169693,0.3106072674574693,231.0
-0.8842479177988437,0.7988865346849032,0.43838536857127225,210.0
-1.0745220947257312,1.7359584262378747,0.01245836485859551,163.0
0.24102947262898614,-1.0752572484210399,1.75875908008057,339.0
1.9166698049206095,-0.9241166207512058,3.3772816941887416,500.0
1.3929043286487464,0.19432402400556675,0.9494977730264844,380.0
1.4890643965580341,-1.3170822526927746,0.22542186671493386,330.0
0.6318076209411961,1.1918521666264716,-0.45606133922534875,219.0
-1.4918977086298717,1.2825365432283724,1.0346831737690199,210.0
-0.5712162073707384,-1.437994754828642,-0.49865403959661647,235.0
-0.38707990711891166,-1.4682228803626087,0.09764376560113093,277.0
-0.14156484011647585,0.5268334048792017,0.01245836485859551,209.0
-0.1640703879250327,0.8593427857528367,0.05505106522986341,236.0
2.6041119925274288,-1.5589072569645093,1.0346831737690199,439.0
-0.23772490802576327,1.6452740496359741,-0.413468638854081,192.0
-1.1461306559347748,-0.7729759930813717,-0.45606133922534875,201.0
-1.152268532609836,-1.1961697505569073,-1.4782861481357727,186.0
-0.031083059965380015,-1.1054853739550068,-1.0097664440518284,228.0
0.13463961026126411,-0.5613791143436039,0.01245836485859551,272.0
0.25944310265416876,-0.7125197420134382,0.18282916634366636,279.0
1.6895683679433557,0.9197990368207707,1.5457955782242319,353.0
0.8343575512182052,-0.31955411007186935,-1.5208788485070406,226.0
0.8548171401350751,1.705730300703908,-1.0097664440518284,188.0
-2.060674280518848,0.6175177814811025,0.3106072674574693,161.0
-0.9415347667660786,0.16409589847159978,-1.1801372455368992,172.0
-0.08632395004092794,-1.5286791314305423,-0.07272703588393972,263.0
0.813897962301336,-0.2893259845379026,0.9069050726552168,332.0
-1.2197851760355058,0.82911466021887,-0.413468638854081,167.0
-0.38094203044385055,-1.589135382498476,-0.49865403959661647,242.0
0.08758255575246388,1.1011677900245715,-0.49865403959661647,227.0
1.630235560084434,-1.407766629294675,0.01245836485859551,334.0
0.6870485110167441,-0.1381853568680685,1.0772758741402872,328.0
-0.9599483967912612,-0.2893259845379026,1.1624612748828227,298.0
2.1560469952479835,-1.0752572484210399,-1.307915346650702,314.0
1.3622149452734422,-1.0752572484210399,-1.2653226462794345,242.0
1.0328155637118412,0.7082021580830026,0.6939415707988785,303.0
-0.7103414120054519,-1.2868541271588079,-0.49865403959661647,239.0
-0.2274951135673283,1.705730300703908,-0.7542102418242225,181.0
-1.7926536657078553,1.1313959155585382,-0.15791243662647494,175.0
-2.060674280518848,1.6150459241020074,0.864312372283949,180.0
0.13054769247789028,-1.3473103782267415,-1.1801372455368992,218.0
1.7284415868854084,0.16409589847159978,0.22542186671493386,319.0
0.11213406245270728,0.043183396335732635,-0.5412467399678842,238.0
0.24512139041235997,-1.3775385037607082,-0.03013433551267201,248.0
-1.2218311349271926,-0.07772910580013477,-1.5208788485070406,155.0
-0.19475977130033723,1.4336771708982066,-0.8393956425667577,177.0
0.848679263460014,0.4361490282773013,0.14023646597239883,327.0
-1.428472982987576,-1.226397876090874,-1.5208788485070406,164.0
0.3310516638632128,0.7686584091509365,0.9920904733977522,290.0
0.680910634341683,-0.8938884952172391,-1.5208788485070406,244.0
-0.5364349062120601,-0.5613791143436039,-1.5208788485070406,160.0
0.5110960463316654,1.6452740496359741,0.05505106522986341,255.0
0.15100728139475983,1.2523084176944057,0.864312372283949,280.0
0.5724748130822744,0.3152365261414339,0.05505106522986341,256.0
-0.5282510706453121,-1.1357134994889737,-1.0097664440518284,212.0
-0.9190292189575221,-0.8636603696832723,-0.5412467399678842,221.0
-1.8969975691838907,-0.01727285473220107,-1.5208788485070406,104.0
0.08553659686077696,0.6477459070150692,0.3957926682000047,253.0
1.472696725424538,-1.2566260016248412,-0.07272703588393972,345.0
0.5479233063820307,-0.6520634909455045,1.5457955782242319,383.0
-1.1645442859599575,-0.3497822356058363,-0.6264321407104194,192.0
1.3949502875404336,1.5848177985680407,-1.3931007473932375,243.0
0.7975302911678399,-1.2566260016248412,-0.8819883429380254,233.0
0.2839946093544125,1.6452740496359741,-1.4356934477645051,169.0
-0.8024095621313652,-0.7729759930813717,0.7791269715414139,291.0
0.6052101553492658,-1.2566260016248412,-1.35050804702197,264.0
1.1248837138377543,1.0407115389566375,-1.1375445451656316,232.0
0.9243797424524318,-0.380010361139803,-1.5208788485070406,253.0
0.24512139041235997,-0.47069473774170345,-1.5208788485070406,222.0
0.1837426236617513,0.043183396335732635,-1.5208788485070406,208.0
0.1325936513695772,-1.226397876090874,-0.24309783736901036,267.0
1.1085160427042582,0.82911466021887,-0.15791243662647494,241.0
-2.060674280518848,1.3429927942963058,-0.20050513699774267,181.0
0.24102947262898614,1.4034490453642399,0.05505106522986341,225.0
-0.5221131939702512,-0.7729759930813717,2.0569079826794443,362.0
-1.4264270240958892,0.6779740325490359,-1.0523591444230962,158.0
0.6870485110167441,0.4059209027433343,-0.5412467399678842,264.0
1.2681008362558417,1.0104834134226708,1.0772758741402872,324.0
0.2860405682460991,1.2523084176944057,0.14023646597239883,248.0
1.1310215905128154,0.82911466021887,0.3531999678287372,282.0
-0.07814011447418026,-0.9543447462851727,-1.0523591444230962,207.0
0.8793686468353189,0.8895709112868034,0.3957926682000047,279.0
0.4763147451729866,-0.01727285473220107,-0.8393956425667577,246.0
0.9448393313693018,-1.3170822526927746,0.5661634696850756,343.0
-1.8683541447002732,-1.3170822526927746,1.8013517804518382,260.0
-0.2950117569929981,0.2547802750735002,0.05505106522986341,221.0
-1.2750260661110537,0.496605279345235,0.9069050726552168,241.0
0.6318076209411961,1.3732209198302732,-0.6264321407104194,212.0
0.01597399454342023,-0.5009228632756705,-0.8819883429380254,211.0
0.5581531008404655,1.3429927942963058,-1.5208788485070406,205.0
2.540687266885133,1.0709396644906048,-0.07272703588393972,320.0
-0.6244111385545995,1.312764668762339,0.9069050726552168,247.0
1.5156618621499645,-0.5916072398775709,-0.5412467399678842,322.0
2.3463211721748714,-0.47069473774170345,2.1846860837932467,442.0
-2.060674280518848,-1.4682228803626087,0.22542186671493386,177.0
1.1187458371626933,1.312764668762339,3.3772816941887416,419.0
-1.7067233922570029,-0.5311509888096372,0.22542186671493386,236.0
0.1591911169615075,-0.5311509888096372,2.2698714845357824,369.0
-0.8453746988567915,-1.5589072569645093,1.1198685745115553,292.0
0.8773226879436317,1.312764668762339,-0.3708759384828133,240.0
-0.9579024378995743,1.2825365432283724,-0.11531973625520743,184.0
1.372444739731877,-0.5613791143436039,-1.5208788485070406,223.0
-0.3584364826352941,-0.2893259845379026,2.9087619901047974,342.0
0.5438313885986568,-1.1659416250229406,-1.5208788485070406,240.0
-1.9665601715012475,0.5570615304131684,-1.5208788485070406,121.0
-1.0090514101917483,-0.1079572313341015,0.3957926682000047,225.0
0.2737648148959776,1.6452740496359741,-1.5208788485070406,182.0
-1.9808818837430564,-1.1659416250229406,-0.9671737436805609,155.0
0.8343575512182052,-1.6798197591003765,0.3106072674574693,470.0
-0.3727581948771029,-1.5589072569645093,0.18282916634366636,248.0
0.19601837701187316,-0.4102384866737698,0.736534271170146,313.0
-1.8908596925088297,-0.6520634909455045,-0.7542102418242225,149.0
1.8962102160037395,0.496605279345235,-1.5208788485070406,293.0
-1.7415046934156813,-0.7729759930813717,-0.413468638854081,205.0
0.6665889220998742,1.1918521666264716,-0.8393956425667577,216.0
-0.5630323718039905,0.16409589847159978,-1.0523591444230962,196.0
0.2942244038128475,-1.5286791314305423,0.3106072674574693,292.0
-0.360482441526981,0.3454646516754009,0.14023646597239883,252.0
0.45994707403949125,1.161624041092505,0.18282916634366636,235.0
-1.322083120619854,-1.2868541271588079,-0.45606133922534875,186.0
-1.6207931188061504,-1.1659416250229406,-1.5208788485070406,136.0
-0.7144333297888258,-0.9543447462851727,-0.03013433551267201,216.0
1.59954617670913,0.8593427857528367,-0.5412467399678842,261.0
-0.413677372710842,0.7686584091509365,0.05505106522986341,256.0
1.2251356995304152,0.22455214953953348,-0.07272703588393972,296.0
0.5029122107649177,1.3429927942963058,-0.45606133922534875,230.0
0.6256697442661351,0.82911466021887,1.1198685745115553,303.0
1.908485969353861,0.46637715381126804,-0.9671737436805609,305.0
-0.07404819669080606,1.0104834134226708,-0.7116175414529549,206.0
-0.0965537444993629,1.3732209198302732,0.3957926682000047,233.0
2.1335414474394274,-1.1357134994889737,-1.0949518447943638,304.0
0.49882029298154384,-1.3170822526927746,1.8865371811943732,408.0
1.3908583697570598,-0.8032041186153386,-0.7542102418242225,285.0
1.184216521696676,-1.0450291228870732,-0.5412467399678842,305.0
1.2374114528805376,1.6452740496359741,-0.5838394403391517,242.0
-0.14361079900816315,0.3152365261414339,0.05505106522986341,252.0
1.8962102160037395,1.1011677900245715,-1.5208788485070406,234.0
0.5070041285482915,0.07341152186969935,-1.1375445451656316,243.0
-0.6857899053052081,-1.589135382498476,1.418017477110429,303.0
-0.5036995639450687,0.82911466021887,1.1624612748828227,250.0
-0.3666203182020421,-0.6520634909455045,3.1643181923324035,374.0
-1.9501925003677514,1.312764668762339,-0.45606133922534875,152.0
-1.1359008614763404,-1.4682228803626087,-0.11531973625520743,259.0
-1.0151892868668095,-0.7125197420134382,-1.5208788485070406,136.0
-1.2238770938188797,-0.47069473774170345,-1.5208788485070406,139.0
-1.2545664771941842,-0.8636603696832723,0.43838536857127225,240.0
-0.11905929230791938,1.4336771708982066,-0.9671737436805609,189.0
0.02006591232679407,1.1011677900245715,-0.11531973625520743,218.0
-0.9006155889323394,-1.1659416250229406,0.864312372283949,269.0
-1.2873018194611756,-1.5286791314305423,1.418017477110429,280.0
0.1428234458280118,1.4639052964321733,-0.5838394403391517,201.0
-0.3727581948771029,-0.2590978590039356,-1.35050804702197,186.0
-0.43209100273602463,-1.3473103782267415,0.18282916634366636,258.0
-0.2029436068670849,-1.1357134994889737,1.1624612748828227,318.0
-0.8596964110986003,-0.5311509888096372,0.9069050726552168,263.0
-0.20498956575877184,0.8593427857528367,-0.2856905377402781,204.0
-1.0765680536174183,1.6755021751699413,0.3957926682000047,177.0
-0.6182732618795383,1.1918521666264716,-0.2856905377402781,152.0
-0.11905929230791938,0.10363964740366607,-0.6690248410816871,203.0
0.5233717996817868,-0.9543447462851727,-1.5208788485070406,196.0
-0.7021575764387039,-1.0450291228870732,-0.15791243662647494,232.0
0.2369375548456123,-0.6218353654115376,0.6939415707988785,322.0
-0.6673762752800255,-1.6495916335664098,0.01245836485859551,375.0
-0.69806565865533,-0.1684134824020352,-1.4782861481357727,182.0
1.3376634385731985,-0.3497822356058363,1.75875908008057,392.0
0.7954843322761533,1.7359584262378747,2.0569079826794443,347.0
-0.1865759357335892,1.49413342196614,-0.45606133922534875,218.0
-0.34206881150179835,-1.2868541271588079,0.22542186671493386,279.0
-0.7328469598140084,-0.9845728718191396,2.6957984882484594,351.0
-0.1783921001668415,0.7686584091509365,0.9494977730264844,252.0
0.5990722786742048,0.9802552878887041,0.7791269715414139,297.0
-0.5937217551792949,1.3732209198302732,0.3106072674574693,211.0
1.701844121293478,-1.0148009973531065,-0.413468638854081,332.0
-1.142038738151401,0.3454646516754009,-1.0097664440518284,158.0
2.3729186377668023,0.6477459070150692,-1.5208788485070406,268.0
-1.694447638906881,-1.7100478846343434,1.3328320763678936,383.0
-1.3814159284787757,0.3152365261414339,-0.11531973625520743,180.0
1.02667768703678,-1.437994754828642,-1.0949518447943638,238.0
-0.46687230389470336,0.22455214953953348,-0.7968029421954901,206.0
-1.5635062698389157,-1.3473103782267415,-0.9245810433092931,162.0
1.2026301517218587,1.0104834134226708,1.9717225819369082,340.0
-0.530297029536999,-1.3473103782267415,0.22542186671493386,287.0
-0.147702716791537,1.161624041092505,-1.5208788485070406,171.0
-0.8535585344235392,-1.1659416250229406,0.736534271170146,294.0
0.6604510454248138,-0.8334322441493054,-0.07272703588393972,292.0
0.37606275948032575,1.0407115389566375,-0.24309783736901036,251.0
-0.33183901704336377,-1.2868541271588079,0.9920904733977522,307.0
-0.26227641472600705,0.9500271623547374,-0.7116175414529549,194.0
-0.3645743593103552,-0.1986416079360022,0.3106072674574693,274.0
1.0675968648705192,-1.1054853739550068,-1.0097664440518284,252.0
-0.538480865103747,-0.22886973346996892,0.09764376560113093,251.0
0.03847954235197671,1.1313959155585382,0.7791269715414139,267.0
0.5724748130822744,1.1918521666264716,0.26801456708620175,248.0
0.5049581696566042,-1.1659416250229406,-0.11531973625520743,282.0
1.5217997388250255,-1.3775385037607082,-0.2856905377402781,314.0
-0.32774709925998957,-1.1961697505569073,1.75875908008057,313.0
0.6215778264827612,0.5268334048792017,0.736534271170146,299.0
1.5606729577670773,-1.0148009973531065,-0.8393956425667577,286.0
0.06098509016053319,-1.1054853739550068,0.9069050726552168,339.0
1.249687206230659,1.5545896730340738,0.18282916634366636,257.0
0.10804214466933344,-0.5311509888096372,-1.5208788485070406,194.0
1.57908658779226,0.3454646516754009,0.736534271170146,348.0
0.5376935119235957,-0.8938884952172391,-1.4782861481357727,217.0
0.316729951621404,1.6150459241020074,-0.03013433551267201,215.0
0.3085461160546556,-0.9241166207512058,-0.7542102418242225,250.0
-0.7696742198643737,-1.5286791314305423,-0.2856905377402781,242.0
0.21238604814536852,-0.44046661220773675,-0.6690248410816871,256.0
0.6420374153996311,-1.1659416250229406,-0.8393956425667577,258.0
-0.012669429940197372,-0.4102384866737698,-0.5838394403391517,245.0
0.9775746736362932,-1.589135382498476,0.3957926682000047,353.0
-0.6469166863631559,-0.8334322441493054,-1.5208788485070406,168.0
-1.199325587118636,0.2850084006074672,-1.4356934477645051,115.0
-1.0008675746250006,-0.742747867547405,0.3531999678287372,242.0
0.234891595953925,-1.1659416250229406,0.48097806894254014,288.0
0.24716734930404724,0.13386777293763305,0.22542186671493386,279.0
-0.09246182671598906,1.6150459241020074,-0.45606133922534875,209.0
-0.3297930581516765,1.3732209198302732,-0.9671737436805609,171.0
0.23284563706223846,-1.3775385037607082,0.5661634696850756,304.0
-0.3216092225849288,-1.6495916335664098,-0.15791243662647494,395.0
2.086484392930627,-0.6218353654115376,1.9291298815656408,425.0
-0.8862938766905306,-0.6520634909455045,-0.6690248410816871,212.0
0.7238757710671093,1.312764668762339,-0.49865403959661647,242.0
1.143297343862937,1.222080292160439,1.5457955782242319,330.0
0.5029122107649177,1.0407115389566375,-0.3282832381115458,238.0
-0.4116314138191551,0.6175177814811025,-0.5412467399678842,215.0
0.05689317237715935,-0.22886973346996892,-0.5412467399678842,211.0
-0.49960764616169445,-0.3497822356058363,0.5661634696850756,245.0
0.0793987201857162,1.0104834134226708,0.22542186671493386,276.0
-0.8290070277232958,-0.1381853568680685,0.26801456708620175,251.0
1.0819185771123279,0.7686584091509365,-1.0949518447943638,194.0
-0.16611634681671963,-1.4682228803626087,1.9291298815656408,338.0
-0.4177692904942162,0.8895709112868034,0.8217196719126815,228.0
1.0757807004372668,-0.01727285473220107,0.09764376560113093,298.0
-0.8208231921565478,-0.7729759930813717,0.22542186671493386,235.0
-0.6121353852044775,-1.7100478846343434,0.05505106522986341,383.0
0.8936903590771277,0.2547802750735002,-1.3931007473932375,238.0
-1.9113192814256992,-0.5311509888096372,-0.20050513699774267,195.0
-0.8310529866149827,-0.6218353654115376,-0.7542102418242225,208.0
0.6768187165583092,1.4034490453642399,-0.7116175414529549,234.0
-0.2806900447511897,-1.5286791314305423,0.7791269715414139,314.0
-1.4100593529623933,0.3454646516754009,0.3106072674574693,202.0
-0.38707990711891166,1.312764668762339,-0.8393956425667577,158.0
0.5110960463316654,-0.44046661220773675,-0.03013433551267201,270.0
-1.377324010695402,-0.8032041186153386,0.09764376560113093,233.0
-1.1277170259095923,0.2547802750735002,-0.3282832381115458,195.0
-1.1133953136677834,0.2547802750735002,-0.20050513699774267,207.0
-0.9251670956325828,-1.226397876090874,1.8865371811943732,320.0
0.848679263460014,0.012955270801765647,-0.15791243662647494,278.0
1.6466032312179302,-1.5589072569645093,1.4606101774816964,408.0
-0.053588607773936495,0.012955270801765647,-0.11531973625520743,257.0
-1.3977835996122714,1.1011677900245715,0.09764376560113093,189.0
1.585224464467321,-0.1684134824020352,-0.3282832381115458,306.0
-0.6264570974462864,-0.380010361139803,-1.5208788485070406,180.0
1.7550390524773387,-0.7125197420134382,1.0346831737690199,384.0
-0.3625284004186679,1.5848177985680407,-1.35050804702197,160.0
-0.40753949603578127,0.5570615304131684,-0.49865403959661647,216.0
1.0880564537873891,0.10363964740366607,-1.1375445451656316,263.0
0.6850025521250576,0.82911466021887,0.9494977730264844,282.0
-0.5200672350785643,1.6150459241020074,-1.5208788485070406,169.0
-0.33183901704336377,1.6755021751699413,-1.5208788485070406,147.0
